Product_id,Product Name,Price,Rating,Ranking,Ratings_count,Reviews_count,Brand,SK_name
P1,Atomberg SL 1 Smart Door Lock | 6 Ways Unlocking | Fingerprint | PIN | OTP | NFC Card | Atomberg Home App (Data Stored in India)| Key | 5 Stainless Steel Bolt | 2 Year Warranty by Atomberg (Rose Gold),16189,4.3,1,112,53,Atomberg, SL 1 Smart Door Lock | 6 Ways Unlocking | Fingerprint | PIN | OTP | NFC Card |  Home App (Data Stored in India)| Key | 5 Stainless Steel Bolt | 2 Year Warranty by  (Rose Gold)
P2,Atomberg Azhero Smart Door Lock | 6 Ways Unlocking | Fingerprint | PIN | Remote OTP | NFC Card | Atomberg App (Data Stored in India) | Key | 2 Stainless Steel Bolt | 2 Year Warranty (Rose Gold),10899,5,2,2,2,Atomberg, Azhero Smart Door Lock | 6 Ways Unlocking | Fingerprint | PIN | Remote OTP | NFC Card |  App (Data Stored in India) | Key | 2 Stainless Steel Bolt | 2 Year Warranty (Rose Gold)
P3,QUBO Smart Door Lock Essential from Hero Group | 6-Way Unlocking | Fingerprint | Pincode | RFID Card | Bluetooth Mobile App | Mechanical Key | OTP Access | 1 Year Brand Warranty | (Copper),9464,4.2,3,339,268,QUBO, Smart Door Lock Essential from Hero Group | 6-Way Unlocking | Fingerprint | Pincode | RFID Card | Bluetooth Mobile App | Mechanical Key | OTP Access | 1 Year Brand Warranty | (Copper)
P4,QUBO Smart Door Lock Essential from Hero Group | 6-Way Unlocking | Fingerprint | Pincode | RFID Card | Bluetooth Mobile App | Mechanical Key | OTP Access | 1 Year Brand Warranty | (Black),8937,4.4,4,727,594,QUBO, Smart Door Lock Essential from Hero Group | 6-Way Unlocking | Fingerprint | Pincode | RFID Card | Bluetooth Mobile App | Mechanical Key | OTP Access | 1 Year Brand Warranty | (Black)
P5,"LAVNA Smart Fingerprint Padlock with 2 way access Fingerprint n Mobile App access, IP67 waterproof suitable for bags, suitcase, bike, garage door, cabinet, warehouse doors and shutters",1899,4.2,5,8,6,LAVNA," Smart Fingerprint Padlock with 2 way access Fingerprint n Mobile App access, IP67 waterproof suitable for bags, suitcase, bike, garage door, cabinet, warehouse doors and shutters"
P6,QUBO Smart Door Lock Essential from Hero Group | 6-Way Unlocking | Fingerprint | Pincode | RFID Card | Bluetooth Mobile App | Mechanical Key | OTP Access | 1 Year Brand Warranty | (Black),8937,4.4,6,727,594,QUBO, Smart Door Lock Essential from Hero Group | 6-Way Unlocking | Fingerprint | Pincode | RFID Card | Bluetooth Mobile App | Mechanical Key | OTP Access | 1 Year Brand Warranty | (Black)
P7,"LAVNA Smart Door Lock LA16 with Fingerprint, Bluetooth Mobile App, PIN, OTP, RFID Card and Manual Key Access for Wooden Doors (Black, Bluetooth)",9499,4.2,7,234,141,LAVNA," Smart Door Lock LA16 with Fingerprint, Bluetooth Mobile App, PIN, OTP, RFID Card and Manual Key Access for Wooden Doors (Black, Bluetooth)"
P8,"LAVNA LS10 Smart Cabinet, Drawer, Waredrobes Door Lock with Fingerprint Access, Fully Secured complete Metal Body lock (Black)",2299,4,8,63,24,LAVNA," LS10 Smart Cabinet, Drawer, Waredrobes Door Lock with Fingerprint Access, Fully Secured complete Metal Body lock (Black)"
P9,QUBO Smart Door Lock Essential from Hero Group | 6-Way Unlocking | Fingerprint | Pincode | RFID Card | Bluetooth Mobile App | Mechanical Key | OTP Access | 1 Year Brand Warranty | (Copper),9464,4.2,9,339,268,QUBO, Smart Door Lock Essential from Hero Group | 6-Way Unlocking | Fingerprint | Pincode | RFID Card | Bluetooth Mobile App | Mechanical Key | OTP Access | 1 Year Brand Warranty | (Copper)
P10,"LAVNA LA15 Smart Digital Door Lock with Fingerprint, Mobile App and Manual Key Access, Suitable for 28 mm to 55mm wooden Door fit with Right n Left Door Handle (Black)",3407,4.3,10,31,23,LAVNA," LA15 Smart Digital Door Lock with Fingerprint, Mobile App and Manual Key Access, Suitable for 28 mm to 55mm wooden Door fit with Right n Left Door Handle (Black)"
P11,Godrej Catus Connect Digital Lock for Wooden Door | 5 in 1 Access I Wifi I Fingerprint I RFID Card I PIN Access I Mechanical Key I Champagne Gold Finish,14605,4.4,11,441,291,Godrej, Catus Connect Digital Lock for Wooden Door | 5 in 1 Access I Wifi I Fingerprint I RFID Card I PIN Access I Mechanical Key I Champagne Gold Finish
P12,"LAVNA Smart Digital Door Lock with Fingerprint, Bluetooth + WiFi, Mobile App, OTP, PIN, RFID Card and Manual Key Access for Wooden Doors (LA24 Black) (Camera)",14990,4.4,12,956,568,LAVNA," Smart Digital Door Lock with Fingerprint, Bluetooth + WiFi, Mobile App, OTP, PIN, RFID Card and Manual Key Access for Wooden Doors (LA24 Black) (Camera)"
P13,QUBO Smart Door Lock Select from Hero Group | 6-Way Unlocking | Fingerprint | Pincode| RFID Access Card | Bluetooth Mobile App | Mechanical Key | OTP Access | 2 Years Brand Warranty | (Black),17979,4.4,13,,,QUBO, Smart Door Lock Select from Hero Group | 6-Way Unlocking | Fingerprint | Pincode| RFID Access Card | Bluetooth Mobile App | Mechanical Key | OTP Access | 2 Years Brand Warranty | (Black)
P14,"Okos Smart Fingerprint Lock with Bluetooth Support Metal Smart Padlock Lock with USB Charging for Home, Bag, Suitcase Security",2950,4,14,2,1,Okos," Smart Fingerprint Lock with Bluetooth Support Metal Smart Padlock Lock with USB Charging for Home, Bag, Suitcase Security"
P15,Plantex Smart Door Lock/Cylindical Smart Lock for Wooden Door/Digital Fingerprint Smart Door Lock with 2 Keys for Home/Office/Hotel - (Silver),2999,0,15,0,0,Plantex, Smart Door Lock/Cylindical Smart Lock for Wooden Door/Digital Fingerprint Smart Door Lock with 2 Keys for Home/Office/Hotel - (Silver)
P16,"Speedy Atom-i Wi-Fi Smart Door Lock for Main Door with Built-in Camera | 5-Way Unlocking | Mobile App, Fingerprint, PIN, RFID Card & Emergency Key | Free Installation | Door Thickness: 35-80 mm",7998,4.7,16,12,11,Speedy," Atom-i Wi-Fi Smart Door Lock for Main Door with Built-in Camera | 5-Way Unlocking | Mobile App, Fingerprint, PIN, RFID Card & Emergency Key | Free Installation | Door Thickness: 35-80 mm"
P17,Atomberg Azhero Smart Door Lock | 6 Ways Unlocking | Fingerprint | PIN | Remote OTP | NFC Card | Atomberg App (Data Stored in India) | Key | 2 Stainless Steel Bolt | 2 Year Warranty (Rose Gold),10899,5,17,2,2,Atomberg, Azhero Smart Door Lock | 6 Ways Unlocking | Fingerprint | PIN | Remote OTP | NFC Card |  App (Data Stored in India) | Key | 2 Stainless Steel Bolt | 2 Year Warranty (Rose Gold)
P18,"UNIY UY610 Smart Digital Door Lock (Metal) Fingerprint,RFID,PIN Access & Manual Key Included Mortise:Theft Alarm|Low Power Reminder|USB Key Support| 50 Finger Capacity|Suitable 30mm-100mm Door(Black)",6184,4.4,18,198,114,UNIY," UY610 Smart Digital Door Lock (Metal) Fingerprint,RFID,PIN Access & Manual Key Included Mortise:Theft Alarm|Low Power Reminder|USB Key Support| 50 Finger Capacity|Suitable 30mm-100mm Door(Black)"
P19,Atomberg SL 1 Smart Door Lock | 6 Ways Unlocking | Fingerprint | PIN | OTP | NFC Card | Atomberg Home App (Data Stored in India) | Key | 5 Stainless Steel Bolt | 2 Year Warranty by Atomberg (Black),15999,4.3,19,112,53,Atomberg, SL 1 Smart Door Lock | 6 Ways Unlocking | Fingerprint | PIN | OTP | NFC Card |  Home App (Data Stored in India) | Key | 5 Stainless Steel Bolt | 2 Year Warranty by  (Black)
P20,"Yale YDME 50 NxT, Smart Door Lock with Biometric, Pincode, RFID Card & Mechanical Keys, Color- Black, for Home & Office (Free Installation)…",10999,4.1,20,334,82,Yale," YDME 50 NxT, Smart Door Lock with Biometric, Pincode, RFID Card & Mechanical Keys, Color- Black, for Home & Office (Free Installation)…"
P21,Godrej Smart Lock I Catus Connect I Digital Lock for Wooden Door | 5 in 1 Access I WiFi I Fingerprint I RFID Card I PIN Access I Mechanical Key I 3 Strong Locking Dead Bolts I Black I 3 Yrs Warranty,14335,4.4,21,441,291,Godrej, Smart Lock I Catus Connect I Digital Lock for Wooden Door | 5 in 1 Access I WiFi I Fingerprint I RFID Card I PIN Access I Mechanical Key I 3 Strong Locking Dead Bolts I Black I 3 Yrs Warranty
P22,Godrej Smart Lock | Advatis Rimtronic Digital Lock | 360° Fingerprint Access | Pass Code Spycode | Autolocking | Privacy Function | Break-in Damage Alarm,19953,3.8,22,33,8,Godrej, Smart Lock | Advatis Rimtronic Digital Lock | 360° Fingerprint Access | Pass Code Spycode | Autolocking | Privacy Function | Break-in Damage Alarm
P23,Godrej Smart Lock I Catus Touch Plus I Digital Lock for Wooden Door I 4 in 1 Access I Fingerprint I RFID I PIN Access I Mechanical Key I 3 Strong Locking Dead Bolts I Rose Gold Finish I 3 Yr Warranty,11945,4.5,23,198,127,Godrej, Smart Lock I Catus Touch Plus I Digital Lock for Wooden Door I 4 in 1 Access I Fingerprint I RFID I PIN Access I Mechanical Key I 3 Strong Locking Dead Bolts I Rose Gold Finish I 3 Yr Warranty
P24,"Yale YDM 4109 Smart Lock, Gold, App Enabled",37650,5,24,2,1,Yale," YDM 4109 Smart Lock, Gold, App Enabled"
P25,"LAVNA LE50 Smart Electronic Metal Door Lock with Bluetooth Mobile App, Fingerprint, RFID Card, PIN and Manual Key Access for Metal Doors | Smart Door Lock for Home & Office (Black & Grey)",7299,4.1,25,29,18,LAVNA," LE50 Smart Electronic Metal Door Lock with Bluetooth Mobile App, Fingerprint, RFID Card, PIN and Manual Key Access for Metal Doors | Smart Door Lock for Home & Office (Black & Grey)"
P26,"Escozor Fingerprint Drawer Lock, Smart Biometric Cabinet Lock, Safety Electric Fingerprint Lock, Drawer Wardrobe Lock, Furniture Privacy Lock (With Each Lock Having Different E-Key), Black",1999,3.8,26,128,41,Escozor," Fingerprint Drawer Lock, Smart Biometric Cabinet Lock, Safety Electric Fingerprint Lock, Drawer Wardrobe Lock, Furniture Privacy Lock (With Each Lock Having Different E-Key), Black"
P27,Golens X33 Smart Door Lock | 5-Way Unlocking | Fingerprint | Pincode| RFID Access Card | Mobile App | Mechanical Key | OTP Access | Passage mode (No Extra Gateway Required) | Very Easy Installation,5990,0,27,0,0,Golens, X33 Smart Door Lock | 5-Way Unlocking | Fingerprint | Pincode| RFID Access Card | Mobile App | Mechanical Key | OTP Access | Passage mode (No Extra Gateway Required) | Very Easy Installation
P28,"Valencia- Hola Smart Door Lock with Fingerprint, RFID, PIN Access & Manual Key Access, Black(Chargeable Installation), Glass Finish",7990,4.2,28,159,39,Valencia," Hola Smart Door Lock with Fingerprint, RFID, PIN Access & Manual Key Access, Black(Chargeable Installation), Glass Finish"
P29,"Godrej Smart Locks I Catus Touch Plus I Smart Digital Lock for Wooden Door I 4 in 1 Access I Fingerprint I RFID I PIN Access I Mechanical Key I Champagne Gold Finish I 3 Years Warranty, Alloy Steel",11756,4.5,29,198,127,Godrej," Smart Locks I Catus Touch Plus I Smart Digital Lock for Wooden Door I 4 in 1 Access I Fingerprint I RFID I PIN Access I Mechanical Key I Champagne Gold Finish I 3 Years Warranty, Alloy Steel"
P30,Golens X8 Smart Door Lock with | Fingerprint | Mobile App | RFID Card | PIN | OTP | Mechanical Key | Automatic Lock Keyless Entry Digital Lock (2 Year Warranty),13499,4.1,30,8,7,Golens, X8 Smart Door Lock with | Fingerprint | Mobile App | RFID Card | PIN | OTP | Mechanical Key | Automatic Lock Keyless Entry Digital Lock (2 Year Warranty)
P31,"Godrej Smart Locks I Catus Touch I Smart Digital Lock for Wooden Door I 2 in 1 Access I PIN Access I Mechanical Key I Rose Gold Finish I 3 Years Warranty, Alloy Steel, Mortise Lock",8190,4.2,31,29,15,Godrej," Smart Locks I Catus Touch I Smart Digital Lock for Wooden Door I 2 in 1 Access I PIN Access I Mechanical Key I Rose Gold Finish I 3 Years Warranty, Alloy Steel, Mortise Lock"
P32,"Escozor® Smart Heavyduty Fingerprint Padlock with APP - Waterproof Biometric Smart Lock with Key for Warehouse, Fence, Outdoor Gate Rechargeable Padlock Zinc-Alloy Metal Body(Black) (TT Lock App)",7500,3.5,32,7,4,Escozor," Smart Heavyduty Fingerprint Padlock with APP - Waterproof Biometric Smart Lock with Key for Warehouse, Fence, Outdoor Gate Rechargeable Padlock Zinc-Alloy Metal Body(Black) (TT Lock App)"
P33,"QUBO Smart Rim Lock ULTRA from Hero Group | 3-Way Access - Pincode, RFID Access Card, BLE Mobile App |Remote Access Sharing via OTP |Auto Locking |High Strength Bolt | (Copper)",9514,4.2,33,239,153,QUBO," Smart Rim Lock ULTRA from Hero Group | 3-Way Access - Pincode, RFID Access Card, BLE Mobile App |Remote Access Sharing via OTP |Auto Locking |High Strength Bolt | (Copper)"
P34,"Denler DL04 Upgraded Smart Lock Digital Door Lock with 3D Face Recognition, LCD Display, Camera App Unlock, Fingerprint, RFID Card, PIN, Manual Key 3 years onsite warranty",25213,4.3,34,111,56,Denler," DL04 Upgraded Smart Lock Digital Door Lock with 3D Face Recognition, LCD Display, Camera App Unlock, Fingerprint, RFID Card, PIN, Manual Key 3 years onsite warranty"
P35,"LAVNA LA28 Digital Smart Door Lock with 6 Ways Access Fingerprint, Card, PIN, OTP, Mobile App and Manual Key Access for Wooden Doors (Bluetooth)",8599,4.3,35,950,525,LAVNA," LA28 Digital Smart Door Lock with 6 Ways Access Fingerprint, Card, PIN, OTP, Mobile App and Manual Key Access for Wooden Doors (Bluetooth)"
P36,QUBO Smart Door Lock Elite from Hero Group | 6-Way Unlocking | Fingerprint | Pincode | RFID Card | Bluetooth Mobile App | Mechanical Key | OTP Access | 1 Year Brand Warranty | (Black),12622,4.4,36,142,107,QUBO, Smart Door Lock Elite from Hero Group | 6-Way Unlocking | Fingerprint | Pincode | RFID Card | Bluetooth Mobile App | Mechanical Key | OTP Access | 1 Year Brand Warranty | (Black)
P37,Helett HT210 Digital Door Lock with 50 Fingerprint Manual Key with Mortise Support USB Emergency Unlock|Suitable for 30mm-55mm Aluminium and Wooden Door fit with Right and Left Door handle(Black),3673,4.5,37,71,37,Helett, HT210 Digital Door Lock with 50 Fingerprint Manual Key with Mortise Support USB Emergency Unlock|Suitable for 30mm-55mm Aluminium and Wooden Door fit with Right and Left Door handle(Black)
P38,Golens X59 Smart Door Lock with | Fingerprint | Mobile App | RFID Card | Pin | Otp | Mechanical Key | Automatic Lock Keyless Entry Digital Lock (2 Year Warranty),12499,4.2,38,71,60,Golens, X59 Smart Door Lock with | Fingerprint | Mobile App | RFID Card | Pin | Otp | Mechanical Key | Automatic Lock Keyless Entry Digital Lock (2 Year Warranty)
P39,Grob Lock Smart Fingerprint Lock | Smart Fingerprint Lock with Automatic Recognition Technology | Waterproof Portable Biometric Lock | Smart Living Product,1499,3.1,39,24,7,Grob, Lock Smart Fingerprint Lock | Smart Fingerprint Lock with Automatic Recognition Technology | Waterproof Portable Biometric Lock | Smart Living Product
P40,Helett HT320 Digital Door Lock (Lightweight) 50 Fingerprint Manual Key| Mortise |Support USB Emergency Unlock|Suitable for 30mm-55mm Aluminium or Wooden Office Cabin and Bedroom Doors (Black),3407,3.9,40,23,11,Helett, HT320 Digital Door Lock (Lightweight) 50 Fingerprint Manual Key| Mortise |Support USB Emergency Unlock|Suitable for 30mm-55mm Aluminium or Wooden Office Cabin and Bedroom Doors (Black)
P41,GOLENS Smart Digital WiFi Door Lock App Fingerprint-PIN-OTP-RFID-Card & Manual Key|Child Lock |5 Bolt Strong Mortis | Suitable for Wooden Doors (Batteries Not Included),6499,3.4,41,8,5,GOLENS, Smart Digital WiFi Door Lock App Fingerprint-PIN-OTP-RFID-Card & Manual Key|Child Lock |5 Bolt Strong Mortis | Suitable for Wooden Doors (Batteries Not Included)
P42,Ozone Smart Door Locks | Main door locks for home & office | Fingerprint door lock | OTP via Mobile App | Smart Lock for door | RFID Card | Emergency Key | Biometric Lock | Black,10392,3.9,42,34,11,Ozone, Smart Door Locks | Main door locks for home & office | Fingerprint door lock | OTP via Mobile App | Smart Lock for door | RFID Card | Emergency Key | Biometric Lock | Black
P43,"IFITech USB Rechargeable Smart Fingerprint Padlock | Keyless Thumbprint Lock, Keyless/Passwordless Access (Black)- Perfect for Travel- Gym Bag, Handbag, Suitcase, Luggage, Cabinet, Lockers, Bicycle",2099,3.9,43,12,8,IFITech," USB Rechargeable Smart Fingerprint Padlock | Keyless Thumbprint Lock, Keyless/Passwordless Access (Black)- Perfect for Travel- Gym Bag, Handbag, Suitcase, Luggage, Cabinet, Lockers, Bicycle"
P44,Escozor® Smart Furniture Digital Keyless Lock for Home (Plastic Body Fingerprint Lock (C-Amaze)) with Each Lock Different E-Key,1999,4,44,209,44,Escozor, Smart Furniture Digital Keyless Lock for Home (Plastic Body Fingerprint Lock (C-Amaze)) with Each Lock Different E-Key
P45,"QAWACHH Bluetooth Smart Sensor Electronic Fingerprint Lock,Heavy Gauge (Large)",2699,3.8,45,262,99,QAWACHH," Bluetooth Smart Sensor Electronic Fingerprint Lock,Heavy Gauge (Large)"
P46,Golens X74 Smart Door Lock | 6 Ways Unlocking | Fingerprint | Mobile App | RFID Card | PIN | OTP | Mechanical Key | Camera Technology | Keyless Entry Digital Lock,18999,3.5,46,7,4,Golens, X74 Smart Door Lock | 6 Ways Unlocking | Fingerprint | Mobile App | RFID Card | PIN | OTP | Mechanical Key | Camera Technology | Keyless Entry Digital Lock
P47,"LAVNA Smart Digital Door Lock with 6 way of access Fingerprint, Bluetooth Mobile App, OTP, PIN, RFID Card and Manual Key Access for Wooden Doors (LA8, Black)",8999,0,47,0,0,LAVNA," Smart Digital Door Lock with 6 way of access Fingerprint, Bluetooth Mobile App, OTP, PIN, RFID Card and Manual Key Access for Wooden Doors (LA8, Black)"
P48,Golens X12 Smart Camera Door Lock | Fingerprint | Pincode | RFID Card | Mobile App | Mechanical Key | OTP Access Automatic Lock Keyless Entry Digital Lock (2 Year Warranty),16900,4.1,48,39,31,Golens, X12 Smart Camera Door Lock | Fingerprint | Pincode | RFID Card | Mobile App | Mechanical Key | OTP Access Automatic Lock Keyless Entry Digital Lock (2 Year Warranty)
P49,LAVNA Smart Lock WiFi Gateway Unlock Your Door from Anywhere Anytime | Works with Existing LAVNA Digital Locks (White),3199,4.2,49,14,3,LAVNA, Smart Lock WiFi Gateway Unlock Your Door from Anywhere Anytime | Works with Existing  Digital Locks (White)
P50,Godrej Smart Lock I Catus Touch Plus I Smart Digital Lock for Wooden Door I 4 in 1 Access I Fingerprint I RFID I PIN Access I Mechanical Key I Rose Gold Finish I 3 Years Warranty,11945,4.2,50,23,13,Godrej, Smart Lock I Catus Touch Plus I Smart Digital Lock for Wooden Door I 4 in 1 Access I Fingerprint I RFID I PIN Access I Mechanical Key I Rose Gold Finish I 3 Years Warranty
P51,Golens X7 Smart Door Lock Auto-Lock | 6 Ways Unlocking | Fingerprint | PIN | OTP | NFC Card | Mobile App | Mechanical Key | 5 Stainless Steel Bolt | Digital Door Lock 2 Year Warranty,13900,4.5,51,2,0,Golens, X7 Smart Door Lock Auto-Lock | 6 Ways Unlocking | Fingerprint | PIN | OTP | NFC Card | Mobile App | Mechanical Key | 5 Stainless Steel Bolt | Digital Door Lock 2 Year Warranty
P52,"LAVNA Smart Digital Door Lock with 7 ways of access Wifi, Fingerprint, Bluetooth Mobile App, OTP, PIN, RFID Card and Manual Key Access for Wooden Doors (LA8, Wi-Fi)",9999,4.5,52,2,1,LAVNA," Smart Digital Door Lock with 7 ways of access Wifi, Fingerprint, Bluetooth Mobile App, OTP, PIN, RFID Card and Manual Key Access for Wooden Doors (LA8, Wi-Fi)"
P53,Grob Lock Smart Fingerprint Lock (Pack of 2) | Smart Fingerprint Lock with Automatic Recognition Technology | Waterproof Portable | Smart Living Product,2699,4,53,1,0,Grob, Lock Smart Fingerprint Lock (Pack of 2) | Smart Fingerprint Lock with Automatic Recognition Technology | Waterproof Portable | Smart Living Product
P54,Mars Smart Door Lock A9 WiFi | 6-Way Unlocking | Fingerprint | Passcode | RFID Access Card | SmartLife App | Mechanical Key | True OTP Access (Luxury Black),4950,3.7,54,8,5,Mars, Smart Door Lock A9 WiFi | 6-Way Unlocking | Fingerprint | Passcode | RFID Access Card | SmartLife App | Mechanical Key | True OTP Access (Luxury Black)
P55,"UNIY 810 Smart Digital WiFi App Door Lock (No Extra Wi-Fi Gateway Required)Fingerprint-PIN-OTP-RFID-Card&Manual Key|Child Lock|5 Bolt Strong Mortis|Suitable for Minimum 35 mm Wooden Doors(Black,Metal)",7840,4.6,55,61,45,UNIY," 810 Smart Digital WiFi App Door Lock (No Extra Wi-Fi Gateway Required)Fingerprint-PIN-OTP-RFID-Card&Manual Key|Child Lock|5 Bolt Strong Mortis|Suitable for Minimum 35 mm Wooden Doors(Black,Metal)"
P56,"LAVNA Smart Digital Door Lock with Fingerprint, Mobile app, PIN, OTP, RFID Card and manual key access for wooden doors (Bluetooth Gold)",10890,4.1,56,294,184,LAVNA," Smart Digital Door Lock with Fingerprint, Mobile app, PIN, OTP, RFID Card and manual key access for wooden doors (Bluetooth Gold)"
P57,Godrej Digital Lock|Catus Connect & Catus Touch Pro|Smart Lock For Wooden Door|Connect- 5 In 1 Access & Catus Touch Pro - 3 In 1 Access|Fingerprint|Pin Access|Mechanical Key|Black Finish - Steel,22999,0,57,0,0,Godrej, Digital Lock|Catus Connect & Catus Touch Pro|Smart Lock For Wooden Door|Connect- 5 In 1 Access & Catus Touch Pro - 3 In 1 Access|Fingerprint|Pin Access|Mechanical Key|Black Finish - Steel
P58,"Speedy Atom-i Wi-Fi Smart Door Lock for Main Door with Built-in Camera | 5-Way Unlocking | Mobile App, Fingerprint, PIN, RFID Card & Emergency Key | Free Installation | Door Thickness: 35-80 mm",7998,4.7,58,12,11,Speedy," Atom-i Wi-Fi Smart Door Lock for Main Door with Built-in Camera | 5-Way Unlocking | Mobile App, Fingerprint, PIN, RFID Card & Emergency Key | Free Installation | Door Thickness: 35-80 mm"
P59,"UNIY UY610 Smart Digital Door Lock (Metal) Fingerprint,RFID,PIN Access & Manual Key Included Mortise:Theft Alarm|Low Power Reminder|USB Key Support| 50 Finger Capacity|Suitable 30mm-100mm Door(Black)",6184,4.4,59,198,114,UNIY," UY610 Smart Digital Door Lock (Metal) Fingerprint,RFID,PIN Access & Manual Key Included Mortise:Theft Alarm|Low Power Reminder|USB Key Support| 50 Finger Capacity|Suitable 30mm-100mm Door(Black)"
P60,Golens X19 Luxury Smart Door Lock 8 Ways Unlocking 3D Face Id Fingerprint Mobile App RFID Card Pin Mechanical Key Camera Technology Keyless Entry Digital Lock (2 Year Warranty),20199,5,60,1,1,Golens, X19 Luxury Smart Door Lock 8 Ways Unlocking 3D Face Id Fingerprint Mobile App RFID Card Pin Mechanical Key Camera Technology Keyless Entry Digital Lock (2 Year Warranty)
P61,Godrej Smart Lock I Catus Connect I Digital Lock for Wooden Door | 5 in 1 Access I WiFi I Fingerprint I RFID Card I PIN Access I Mechanical Key I 3 Strong Locking Dead Bolts I Champagne Gold,15285,4.4,61,441,291,Godrej, Smart Lock I Catus Connect I Digital Lock for Wooden Door | 5 in 1 Access I WiFi I Fingerprint I RFID Card I PIN Access I Mechanical Key I 3 Strong Locking Dead Bolts I Champagne Gold
P62,Golens X7 Smart Door Lock Auto-Lock | 6 Ways Unlocking | Fingerprint | PIN | OTP | NFC Card | Mobile App | Mechanical Key | 5 Stainless Steel Bolt | Digital Door Lock 2 Year Warranty,13900,4.5,62,2,0,Golens, X7 Smart Door Lock Auto-Lock | 6 Ways Unlocking | Fingerprint | PIN | OTP | NFC Card | Mobile App | Mechanical Key | 5 Stainless Steel Bolt | Digital Door Lock 2 Year Warranty
P63,"Godrej Smart Locks I Catus Touch I Smart Digital Lock for Wooden Door I 2 in 1 Access I PIN Access I Mechanical Key I Rose Gold Finish I 3 Years Warranty, Alloy Steel, Mortise Lock",8190,4.2,63,29,15,Godrej," Smart Locks I Catus Touch I Smart Digital Lock for Wooden Door I 2 in 1 Access I PIN Access I Mechanical Key I Rose Gold Finish I 3 Years Warranty, Alloy Steel, Mortise Lock"
P64,"LAVNA Smart Digital Door Lock with Fingerprint, Bluetooth + WiFi, Mobile App, OTP, PIN, RFID Card and Manual Key Access for Wooden Doors (LA24 Black) (Camera)",14990,4.4,64,956,568,LAVNA," Smart Digital Door Lock with Fingerprint, Bluetooth + WiFi, Mobile App, OTP, PIN, RFID Card and Manual Key Access for Wooden Doors (LA24 Black) (Camera)"
P65,DELTA D1 PRO Digital Smart Door Lock | Five Bolt | Fingerprint | WiFi |Mobile App|OTP| PIN |RFID Card |Manual Key Access | for Wooden Door|3 years warranty,10490,0,65,0,0,DELTA, D1 PRO Digital Smart Door Lock | Five Bolt | Fingerprint | WiFi |Mobile App|OTP| PIN |RFID Card |Manual Key Access | for Wooden Door|3 years warranty
P66,"Ozone Rectangular and Handy, Fingerprint and Key Access, Manual Locking System, Smart Furniture Lock (Black) (Password & Key (Vertical))",2217,3.6,66,8,1,Ozone," Rectangular and Handy, Fingerprint and Key Access, Manual Locking System, Smart Furniture Lock (Black) (Password & Key (Vertical))"
P67,BonKaso H6 Smart Door Lock for Home and Office|6-Way Unlocking Features|Fingerprint|Passcode|Key Card Access|Bluetooth|Mechanical Key|OTP Access|2 Year Warranty|(Black)|(Free Installation),7559,5,67,3,3,BonKaso, H6 Smart Door Lock for Home and Office|6-Way Unlocking Features|Fingerprint|Passcode|Key Card Access|Bluetooth|Mechanical Key|OTP Access|2 Year Warranty|(Black)|(Free Installation)
P68,"LAVNA LA4 Glass Door Lock with 6 way of Access Fingerprint, Mobile App, Remote, OTP, PIN & RFID Card for 10-12 mm Glass Doors only (LA4 Bluetooth)",8990,4.7,68,175,84,LAVNA," LA4 Glass Door Lock with 6 way of Access Fingerprint, Mobile App, Remote, OTP, PIN & RFID Card for 10-12 mm Glass Doors only (LA4 Bluetooth)"
P69,"Ozone Narrow Style Smart Door Lock with Fingerprint, RFID, PIN Access & Emergency Key Access, Matt Black with 2 Year Warranty (for Sliding Doors)",18024,5,69,1,1,Ozone," Narrow Style Smart Door Lock with Fingerprint, RFID, PIN Access & Emergency Key Access, Matt Black with 2 Year Warranty (for Sliding Doors)"
P70,IRONZON Fingerprint Door Lock Smart Door Lock with App/Code/Backup Key/Fingerprint Smart Door Knob Keyless Entry Door Lock with Handle for Home Hotel Office Apartment Bedroom Black,6000,3.9,70,197,51,IRONZON, Fingerprint Door Lock Smart Door Lock with App/Code/Backup Key/Fingerprint Smart Door Knob Keyless Entry Door Lock with Handle for Home Hotel Office Apartment Bedroom Black
P71,"Nexmot NX M10 Smart Lock for Main Door with Fingerprint, Mobile app, PIN, OTP, RFID Card and Manual Key Access for Wooden Doors (Glossy Black) (WiFi Gateway Optional)",5999,5,71,2,2,Nexmot," NX M10 Smart Lock for Main Door with Fingerprint, Mobile app, PIN, OTP, RFID Card and Manual Key Access for Wooden Doors (Glossy Black) (WiFi Gateway Optional)"
P72,Godrej Advantis Revolution Smart Digital Lock for Wooden Door | 4 in 1 Access | Pin Access | Fingerprint | RFID Card | Mechanical Key | Black,30000,3.8,72,109,39,Godrej, Advantis Revolution Smart Digital Lock for Wooden Door | 4 in 1 Access | Pin Access | Fingerprint | RFID Card | Mechanical Key | Black
P73,"Yale YDM 4115-A, Smart Door Lock with Biometric, Pincode, Mechanical Keys & App Enabled Access, Bluetooth & Wi-Fi Optional for Home & Office | 1 Year Warranty| Matte Finish | Bronze",26490,3.7,73,166,36,Yale," YDM 4115-A, Smart Door Lock with Biometric, Pincode, Mechanical Keys & App Enabled Access, Bluetooth & Wi-Fi Optional for Home & Office | 1 Year Warranty| Matte Finish | Bronze"
